Artist,Song,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Granger Smith,Stutter,3ZvunC3FkxtVWhmiBGmlGM,0.606,0.848,4.0,-5.726,1.0,0.0361,0.214,7.14e-05,0.111,0.49,132.004,audio_features,spotify:track:3ZvunC3FkxtVWhmiBGmlGM,https://api.spotify.com/v1/tracks/3ZvunC3FkxtVWhmiBGmlGM,https://api.spotify.com/v1/audio-analysis/3ZvunC3FkxtVWhmiBGmlGM,197160.0,4.0
Keith Urban,We Were,6JOeNbZ3X6dtXusG3hkHn8,0.44,0.803,5.0,-6.162,1.0,0.0512,0.127,0.0,0.128,0.633,79.312,audio_features,spotify:track:6JOeNbZ3X6dtXusG3hkHn8,https://api.spotify.com/v1/tracks/6JOeNbZ3X6dtXusG3hkHn8,https://api.spotify.com/v1/audio-analysis/6JOeNbZ3X6dtXusG3hkHn8,189104.0,4.0
Maren Morris,The Bones,7g9YrTuImvIkpS9uveKdCO,0.612,0.57,11.0,-6.642,0.0,0.0347,0.279,0.0,0.0963,0.335,77.004,audio_features,spotify:track:7g9YrTuImvIkpS9uveKdCO,https://api.spotify.com/v1/tracks/7g9YrTuImvIkpS9uveKdCO,https://api.spotify.com/v1/audio-analysis/7g9YrTuImvIkpS9uveKdCO,197293.0,4.0
Dylan Scott,Nothing To Do Town,3L5cSHbf7oBWubuCwJbUGt,0.551,0.836,2.0,-5.182,1.0,0.0338,0.0249,1.33e-05,0.222,0.911,147.954,audio_features,spotify:track:3L5cSHbf7oBWubuCwJbUGt,https://api.spotify.com/v1/tracks/3L5cSHbf7oBWubuCwJbUGt,https://api.spotify.com/v1/audio-analysis/3L5cSHbf7oBWubuCwJbUGt,185413.0,4.0
Eric Church,Some Of It,3d1qN7AHge6BXuVPutcpI5,0.56,0.736,0.0,-7.306,1.0,0.0446,0.341,9.81e-06,0.155,0.824,79.843,audio_features,spotify:track:3d1qN7AHge6BXuVPutcpI5,https://api.spotify.com/v1/tracks/3d1qN7AHge6BXuVPutcpI5,https://api.spotify.com/v1/audio-analysis/3d1qN7AHge6BXuVPutcpI5,195147.0,4.0
Brantley Gilbert,What Happens In A Small Town,3g9OCNXY2aSbGRQGY17qVE,0.496,0.775,11.0,-5.304,1.0,0.0411,0.000927,0.0,0.14,0.478,138.165,audio_features,spotify:track:3g9OCNXY2aSbGRQGY17qVE,https://api.spotify.com/v1/tracks/3g9OCNXY2aSbGRQGY17qVE,https://api.spotify.com/v1/audio-analysis/3g9OCNXY2aSbGRQGY17qVE,202587.0,4.0
Mitchell Tenpenny,All On You,6wmX0tZ4Dkzg32z1k9x4Y5,0.582,0.737,6.0,-4.056,1.0,0.0364,0.0636,0.0,0.101,0.72,168.125,audio_features,spotify:track:6wmX0tZ4Dkzg32z1k9x4Y5,https://api.spotify.com/v1/tracks/6wmX0tZ4Dkzg32z1k9x4Y5,https://api.spotify.com/v1/audio-analysis/6wmX0tZ4Dkzg32z1k9x4Y5,190027.0,4.0
Brad Paisley,My Miracle,3yNuWBImT0geeISSCMbE3p,0.573,0.656,4.0,-5.564,1.0,0.0274,0.496,3.41e-05,0.0991,0.547,140.036,audio_features,spotify:track:3yNuWBImT0geeISSCMbE3p,https://api.spotify.com/v1/tracks/3yNuWBImT0geeISSCMbE3p,https://api.spotify.com/v1/audio-analysis/3yNuWBImT0geeISSCMbE3p,250430.0,4.0
Thomas Rhett,Look What God Gave Her,1HY7Ze0NWqDJkl4g4MV62Q,0.732,0.847,2.0,-3.921,1.0,0.0307,0.0221,0.0,0.246,0.885,113.012,audio_features,spotify:track:1HY7Ze0NWqDJkl4g4MV62Q,https://api.spotify.com/v1/tracks/1HY7Ze0NWqDJkl4g4MV62Q,https://api.spotify.com/v1/audio-analysis/1HY7Ze0NWqDJkl4g4MV62Q,168214.0,4.0
Chris Young,Raised on Country,6voi5xnLs9JKmWG2oLmgDU,0.572,0.794,2.0,-3.224,1.0,0.0455,0.395,0.0,0.23,0.79,148.095,audio_features,spotify:track:6voi5xnLs9JKmWG2oLmgDU,https://api.spotify.com/v1/tracks/6voi5xnLs9JKmWG2oLmgDU,https://api.spotify.com/v1/audio-analysis/6voi5xnLs9JKmWG2oLmgDU,175595.0,4.0
Blake Shelton,God's Country,1dyxS3YzBbL0t8rEVwVQ1K,0.538,0.752,10.0,-5.106,1.0,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,audio_features,spotify:track:1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/tracks/1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/audio-analysis/1dyxS3YzBbL0t8rEVwVQ1K,205107.0,4.0
Lee Brice,Rumor,56eGOeSsqdg3FLxdo83TwV,0.655,0.56,9.0,-6.857,1.0,0.0486,0.749,0.0,0.115,0.599,140.975,audio_features,spotify:track:56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,198440.0,4.0
Jimmie Allen,Make Me Want To,2uJwGoHVPStmWV7iTKEhcn,0.519,0.872,2.0,-3.212,1.0,0.0616,0.0793,0.0,0.111,0.74,179.965,audio_features,spotify:track:2uJwGoHVPStmWV7iTKEhcn,https://api.spotify.com/v1/tracks/2uJwGoHVPStmWV7iTKEhcn,https://api.spotify.com/v1/audio-analysis/2uJwGoHVPStmWV7iTKEhcn,172280.0,4.0
Ryan Hurd,To a T,1oRRLczVT5KkZkPHXG70n7,0.687,0.641,11.0,-5.814,1.0,0.03,0.17,0.0,0.111,0.663,120.04,audio_features,spotify:track:1oRRLczVT5KkZkPHXG70n7,https://api.spotify.com/v1/tracks/1oRRLczVT5KkZkPHXG70n7,https://api.spotify.com/v1/audio-analysis/1oRRLczVT5KkZkPHXG70n7,178813.0,4.0
Jordan Davis,Take It From Me,7JK0nPw98vJmgEElMUfg5v,0.6,0.892,10.0,-3.117,1.0,0.0521,0.0291,0.0,0.352,0.595,100.057,audio_features,spotify:track:7JK0nPw98vJmgEElMUfg5v,https://api.spotify.com/v1/tracks/7JK0nPw98vJmgEElMUfg5v,https://api.spotify.com/v1/audio-analysis/7JK0nPw98vJmgEElMUfg5v,174255.0,4.0
Zac Brown Band,Someone I Used To Know,1SVqPKwkGssw1ao0Jqmx2b,0.621,0.746,6.0,-5.69,0.0,0.03,0.000927,0.00108,0.102,0.334,107.953,audio_features,spotify:track:1SVqPKwkGssw1ao0Jqmx2b,https://api.spotify.com/v1/tracks/1SVqPKwkGssw1ao0Jqmx2b,https://api.spotify.com/v1/audio-analysis/1SVqPKwkGssw1ao0Jqmx2b,209264.0,4.0
Runaway June,Buy My Own Drinks,7IVTmZGRp264dILwTNXzjG,0.686,0.9,5.0,-4.406,1.0,0.0614,0.068,0.0,0.0985,0.962,155.963,audio_features,spotify:track:7IVTmZGRp264dILwTNXzjG,https://api.spotify.com/v1/tracks/7IVTmZGRp264dILwTNXzjG,https://api.spotify.com/v1/audio-analysis/7IVTmZGRp264dILwTNXzjG,206293.0,4.0
Old Dominion,One Man Band,3ksmU0DaEUMEVzx5V6cc3z,0.705,0.363,6.0,-8.327,1.0,0.0355,0.667,0.0,0.112,0.482,75.98,audio_features,spotify:track:3ksmU0DaEUMEVzx5V6cc3z,https://api.spotify.com/v1/tracks/3ksmU0DaEUMEVzx5V6cc3z,https://api.spotify.com/v1/audio-analysis/3ksmU0DaEUMEVzx5V6cc3z,186520.0,4.0
Cody Johnson,On My Way to You,3OjNkFFZavF89xvRqWCXmU,0.443,0.538,1.0,-5.477,1.0,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,audio_features,spotify:track:3OjNkFFZavF89xvRqWCXmU,https://api.spotify.com/v1/tracks/3OjNkFFZavF89xvRqWCXmU,https://api.spotify.com/v1/audio-analysis/3OjNkFFZavF89xvRqWCXmU,213307.0,4.0
Chris Janson,Good Vibes,49oBFP6ZHPtd6t33LFTD3E,0.582,0.846,0.0,-2.771,1.0,0.0451,0.022,0.0,0.133,0.736,92.004,audio_features,spotify:track:49oBFP6ZHPtd6t33LFTD3E,https://api.spotify.com/v1/tracks/49oBFP6ZHPtd6t33LFTD3E,https://api.spotify.com/v1/audio-analysis/49oBFP6ZHPtd6t33LFTD3E,165587.0,4.0
Adam Doleac,Famous,6HBhMdKR4HRfQ3fuGUFbzE,0.736,0.423,7.0,-6.934,1.0,0.0428,0.398,0.0,0.108,0.346,94.919,audio_features,spotify:track:6HBhMdKR4HRfQ3fuGUFbzE,https://api.spotify.com/v1/tracks/6HBhMdKR4HRfQ3fuGUFbzE,https://api.spotify.com/v1/audio-analysis/6HBhMdKR4HRfQ3fuGUFbzE,186450.0,4.0
Dylan Scott,Nobody,2SHbF9xWleu30pAHfOZaEn,0.573,0.747,0.0,-6.46,1.0,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,audio_features,spotify:track:2SHbF9xWleu30pAHfOZaEn,https://api.spotify.com/v1/tracks/2SHbF9xWleu30pAHfOZaEn,https://api.spotify.com/v1/audio-analysis/2SHbF9xWleu30pAHfOZaEn,160707.0,4.0
Eli Young Band,Love Ain't,6uVzeU47Qzg0rrMneP5BNg,0.6,0.851,11.0,-4.645,1.0,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,audio_features,spotify:track:6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/tracks/6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/audio-analysis/6uVzeU47Qzg0rrMneP5BNg,186119.0,4.0
Florida Georgia Line,Can’t Hide Red,2h8szyWmfavIbiWm0KWpB0,0.514,0.864,4.0,-3.246,0.0,0.0502,0.0256,0.0,0.103,0.471,94.927,audio_features,spotify:track:2h8szyWmfavIbiWm0KWpB0,https://api.spotify.com/v1/tracks/2h8szyWmfavIbiWm0KWpB0,https://api.spotify.com/v1/audio-analysis/2h8szyWmfavIbiWm0KWpB0,181600.0,4.0
Clare Dunn,My Love,1GGY3gxsdIfEGua4hZFwXN,0.686,0.888,7.0,-2.173,1.0,0.055,0.0584,0.0,0.211,0.598,109.994,audio_features,spotify:track:1GGY3gxsdIfEGua4hZFwXN,https://api.spotify.com/v1/tracks/1GGY3gxsdIfEGua4hZFwXN,https://api.spotify.com/v1/audio-analysis/1GGY3gxsdIfEGua4hZFwXN,195789.0,4.0
John Gurney,Home With Her,2cxU72H3CkiHJKiJhOj1Rm,0.731,0.614,7.0,-7.525,0.0,0.0628,0.137,1.3e-05,0.151,0.508,80.025,audio_features,spotify:track:2cxU72H3CkiHJKiJhOj1Rm,https://api.spotify.com/v1/tracks/2cxU72H3CkiHJKiJhOj1Rm,https://api.spotify.com/v1/audio-analysis/2cxU72H3CkiHJKiJhOj1Rm,179231.0,4.0
John King,Try Saying Goodbye,6p3tET0bTKLDv4iF0hl0p2,0.432,0.77,5.0,-7.076,1.0,0.0331,0.0117,0.0,0.0849,0.335,93.858,audio_features,spotify:track:6p3tET0bTKLDv4iF0hl0p2,https://api.spotify.com/v1/tracks/6p3tET0bTKLDv4iF0hl0p2,https://api.spotify.com/v1/audio-analysis/6p3tET0bTKLDv4iF0hl0p2,181630.0,4.0
Tim McGraw,Thought About You,7kCXmYJeltdnCMMsfwaCsf,0.563,0.745,2.0,-4.753,1.0,0.0288,0.24,4.96e-05,0.11,0.28,121.015,audio_features,spotify:track:7kCXmYJeltdnCMMsfwaCsf,https://api.spotify.com/v1/tracks/7kCXmYJeltdnCMMsfwaCsf,https://api.spotify.com/v1/audio-analysis/7kCXmYJeltdnCMMsfwaCsf,225694.0,4.0
Kane Brown,Good as You,0y4CZzUZKjays43Cw0AtRs,0.634,0.516,8.0,-6.05,1.0,0.0373,0.4,0.0,0.142,0.769,153.831,audio_features,spotify:track:0y4CZzUZKjays43Cw0AtRs,https://api.spotify.com/v1/tracks/0y4CZzUZKjays43Cw0AtRs,https://api.spotify.com/v1/audio-analysis/0y4CZzUZKjays43Cw0AtRs,192053.0,4.0
Chris Lane,I Don't Know About You,3yOs8FffuG6hPbzQG9lIqV,0.593,0.81,1.0,-5.733,1.0,0.0625,0.602,0.0,0.119,0.712,144.011,audio_features,spotify:track:3yOs8FffuG6hPbzQG9lIqV,https://api.spotify.com/v1/tracks/3yOs8FffuG6hPbzQG9lIqV,https://api.spotify.com/v1/audio-analysis/3yOs8FffuG6hPbzQG9lIqV,207933.0,4.0
Kelsea Ballerini,Miss Me More,6HdZquZOX4YcDlAP7GKD2A,0.644,0.713,9.0,-7.148,0.0,0.0547,0.0144,0.0,0.0829,0.468,95.999,audio_features,spotify:track:6HdZquZOX4YcDlAP7GKD2A,https://api.spotify.com/v1/tracks/6HdZquZOX4YcDlAP7GKD2A,https://api.spotify.com/v1/audio-analysis/6HdZquZOX4YcDlAP7GKD2A,192840.0,4.0
John Gurney,That's How You Got It,0QFvybNsiwupz72jpQWxKn,0.673,0.683,4.0,-4.224,1.0,0.0321,0.00181,1.06e-05,0.099,0.824,89.984,audio_features,spotify:track:0QFvybNsiwupz72jpQWxKn,https://api.spotify.com/v1/tracks/0QFvybNsiwupz72jpQWxKn,https://api.spotify.com/v1/audio-analysis/0QFvybNsiwupz72jpQWxKn,184747.0,4.0
Brett Eldredge,Love Someone,43CFDpciGFDm226POTLEXU,0.423,0.813,9.0,-5.011,1.0,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,audio_features,spotify:track:43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/tracks/43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/audio-analysis/43CFDpciGFDm226POTLEXU,211720.0,4.0
Mitchell Tenpenny,Alcohol You Later,16HAr3eu7TCbeJ0IOJLQxY,0.668,0.595,8.0,-6.977,1.0,0.0373,0.0252,0.0,0.0978,0.459,99.973,audio_features,spotify:track:16HAr3eu7TCbeJ0IOJLQxY,https://api.spotify.com/v1/tracks/16HAr3eu7TCbeJ0IOJLQxY,https://api.spotify.com/v1/audio-analysis/16HAr3eu7TCbeJ0IOJLQxY,187369.0,4.0
Carly Pearce,Closer To You,7xELq8WliIctkuvWXONX6d,0.662,0.685,4.0,-4.561,0.0,0.0302,0.125,0.0,0.0961,0.447,111.964,audio_features,spotify:track:7xELq8WliIctkuvWXONX6d,https://api.spotify.com/v1/tracks/7xELq8WliIctkuvWXONX6d,https://api.spotify.com/v1/audio-analysis/7xELq8WliIctkuvWXONX6d,187321.0,4.0
Dierks Bentley,Living,54K7AZoGpQklpygKrxZlKN,0.517,0.813,1.0,-6.325,1.0,0.0558,0.0153,0.0,0.106,0.444,83.005,audio_features,spotify:track:54K7AZoGpQklpygKrxZlKN,https://api.spotify.com/v1/tracks/54K7AZoGpQklpygKrxZlKN,https://api.spotify.com/v1/audio-analysis/54K7AZoGpQklpygKrxZlKN,222147.0,4.0
Luke Combs,Beer Never Broke My Heart,5eDvChP4WAPPrtaQeI9MhT,0.54,0.863,1.0,-4.483,1.0,0.0481,0.0138,0.0,0.0871,0.64,77.0,audio_features,spotify:track:5eDvChP4WAPPrtaQeI9MhT,https://api.spotify.com/v1/tracks/5eDvChP4WAPPrtaQeI9MhT,https://api.spotify.com/v1/audio-analysis/5eDvChP4WAPPrtaQeI9MhT,186800.0,4.0
Maren Morris,GIRL,0u3zalSKQIUJ0foEGILmxe,0.44,0.793,6.0,-3.95,1.0,0.0502,0.0677,0.0,0.0788,0.447,143.599,audio_features,spotify:track:0u3zalSKQIUJ0foEGILmxe,https://api.spotify.com/v1/tracks/0u3zalSKQIUJ0foEGILmxe,https://api.spotify.com/v1/audio-analysis/0u3zalSKQIUJ0foEGILmxe,250664.0,4.0
Luke Bryan,Knockin' Boots,6ERR6e7h6wCqGoz1TjiUJb,0.739,0.682,2.0,-3.728,1.0,0.205,0.129,0.0,0.328,0.634,131.983,audio_features,spotify:track:6ERR6e7h6wCqGoz1TjiUJb,https://api.spotify.com/v1/tracks/6ERR6e7h6wCqGoz1TjiUJb,https://api.spotify.com/v1/audio-analysis/6ERR6e7h6wCqGoz1TjiUJb,199382.0,4.0
Scotty McCreery,In Between,4bZsLI9lZgSu3MN99kDbic,0.592,0.928,11.0,-5.403,1.0,0.0557,0.0166,1.38e-05,0.123,0.391,121.997,audio_features,spotify:track:4bZsLI9lZgSu3MN99kDbic,https://api.spotify.com/v1/tracks/4bZsLI9lZgSu3MN99kDbic,https://api.spotify.com/v1/audio-analysis/4bZsLI9lZgSu3MN99kDbic,221600.0,4.0
Florida Georgia Line,Talk You Out Of It,4kKgn11J60MHCrfS4AfbIm,0.652,0.712,4.0,-4.588,1.0,0.0388,0.596,0.0,0.0814,0.553,120.063,audio_features,spotify:track:4kKgn11J60MHCrfS4AfbIm,https://api.spotify.com/v1/tracks/4kKgn11J60MHCrfS4AfbIm,https://api.spotify.com/v1/audio-analysis/4kKgn11J60MHCrfS4AfbIm,202920.0,4.0
Maddie & Tae,One Heart To Another,1OxdfwY8faL2y35bCUn3kK,0.642,0.408,6.0,-7.518,1.0,0.0264,0.326,2.79e-05,0.0982,0.283,129.995,audio_features,spotify:track:1OxdfwY8faL2y35bCUn3kK,https://api.spotify.com/v1/tracks/1OxdfwY8faL2y35bCUn3kK,https://api.spotify.com/v1/audio-analysis/1OxdfwY8faL2y35bCUn3kK,218413.0,4.0
Thomas Rhett,That Old Truck,76jICtPC51cXmetYVnOqHu,0.601,0.635,1.0,-7.248,1.0,0.032,0.388,2.02e-05,0.187,0.629,93.466,audio_features,spotify:track:76jICtPC51cXmetYVnOqHu,https://api.spotify.com/v1/tracks/76jICtPC51cXmetYVnOqHu,https://api.spotify.com/v1/audio-analysis/76jICtPC51cXmetYVnOqHu,212027.0,4.0
Tenille Townes,Somebody's Daughter,7GW2dqJ13S3UutqzSuvzlR,0.479,0.859,0.0,-5.208,1.0,0.0395,0.00206,0.0,0.123,0.537,173.924,audio_features,spotify:track:7GW2dqJ13S3UutqzSuvzlR,https://api.spotify.com/v1/tracks/7GW2dqJ13S3UutqzSuvzlR,https://api.spotify.com/v1/audio-analysis/7GW2dqJ13S3UutqzSuvzlR,226667.0,4.0
Daft Punk,Fragments of Time (feat. Todd Edwards),0IedgQjjJ8Ad4B3UDQ5Lyn,0.807,0.51,0.0,-9.729,1.0,0.0433,0.041,0.115,0.104,0.961,130.118,audio_features,spotify:track:0IedgQjjJ8Ad4B3UDQ5Lyn,https://api.spotify.com/v1/tracks/0IedgQjjJ8Ad4B3UDQ5Lyn,https://api.spotify.com/v1/audio-analysis/0IedgQjjJ8Ad4B3UDQ5Lyn,279773.0,4.0
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,0.81,0.793,6.0,-9.404,0.0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,audio_features,spotify:track:69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/tracks/69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/audio-analysis/69kOkLUCkxIZYexIgSG8rq,369627.0,4.0
Brooklyn,Volcanology,5oPDm3evplwHn3HxsSwlP4,0.593,0.862,2.0,-4.005,1.0,0.0347,0.0241,3.33e-06,0.042,0.847,97.061,audio_features,spotify:track:5oPDm3evplwHn3HxsSwlP4,https://api.spotify.com/v1/tracks/5oPDm3evplwHn3HxsSwlP4,https://api.spotify.com/v1/audio-analysis/5oPDm3evplwHn3HxsSwlP4,214000.0,4.0
Poe,Haunted,0as2FkOPwyZJnCqlDeUlmQ,0.495,0.867,1.0,-7.623,0.0,0.0606,0.0266,0.000601,0.293,0.5,85.968,audio_features,spotify:track:0as2FkOPwyZJnCqlDeUlmQ,https://api.spotify.com/v1/tracks/0as2FkOPwyZJnCqlDeUlmQ,https://api.spotify.com/v1/audio-analysis/0as2FkOPwyZJnCqlDeUlmQ,320240.0,4.0
Daughtry,It's Not Over,0wIhWLNLIOmzQ89B3rtTd3,0.426,0.92,10.0,-3.243,0.0,0.0599,0.0559,0.0,0.245,0.296,145.944,audio_features,spotify:track:0wIhWLNLIOmzQ89B3rtTd3,https://api.spotify.com/v1/tracks/0wIhWLNLIOmzQ89B3rtTd3,https://api.spotify.com/v1/audio-analysis/0wIhWLNLIOmzQ89B3rtTd3,215027.0,4.0
The All-American Rejects,It Ends Tonight,1FMHNVeJ9s1x1l1WlaRs2I,0.454,0.636,0.0,-4.731,1.0,0.0273,0.00228,0.0,0.154,0.313,87.89,audio_features,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I,https://api.spotify.com/v1/audio-analysis/1FMHNVeJ9s1x1l1WlaRs2I,244827.0,4.0
No Doubt,Spiderwebs,5ZcmP16SFTTgHT7WyZYWNQ,0.484,0.925,10.0,-4.046,1.0,0.058,0.0373,1.72e-06,0.248,0.66,143.246,audio_features,spotify:track:5ZcmP16SFTTgHT7WyZYWNQ,https://api.spotify.com/v1/tracks/5ZcmP16SFTTgHT7WyZYWNQ,https://api.spotify.com/v1/audio-analysis/5ZcmP16SFTTgHT7WyZYWNQ,266707.0,4.0
White Denim,Paint Yourself,0yOejql4hrkoB3VYqpvtnW,0.376,0.912,1.0,-6.01,0.0,0.0664,0.263,0.000116,0.261,0.832,98.111,audio_features,spotify:track:0yOejql4hrkoB3VYqpvtnW,https://api.spotify.com/v1/tracks/0yOejql4hrkoB3VYqpvtnW,https://api.spotify.com/v1/audio-analysis/0yOejql4hrkoB3VYqpvtnW,205040.0,4.0
OneRepublic,Feel Again,6nmVeODcBpsGKx5RPv003D,0.474,0.818,7.0,-7.513,0.0,0.0541,0.0243,3.56e-06,0.105,0.353,139.933,audio_features,spotify:track:6nmVeODcBpsGKx5RPv003D,https://api.spotify.com/v1/tracks/6nmVeODcBpsGKx5RPv003D,https://api.spotify.com/v1/audio-analysis/6nmVeODcBpsGKx5RPv003D,185613.0,4.0
Shiny Toy Guns,Rainy Monday,3GU3cgve2Tzbrxmjs121uE,0.414,0.784,0.0,-4.321,1.0,0.0353,0.00222,0.0,0.353,0.361,134.013,audio_features,spotify:track:3GU3cgve2Tzbrxmjs121uE,https://api.spotify.com/v1/tracks/3GU3cgve2Tzbrxmjs121uE,https://api.spotify.com/v1/audio-analysis/3GU3cgve2Tzbrxmjs121uE,239800.0,4.0
Shiny Toy Guns,You Are The One,4AIYKuKYHRsBKWuvpmBt51,0.408,0.874,9.0,-2.996,0.0,0.0408,8.35e-05,0.0,0.417,0.182,141.978,audio_features,spotify:track:4AIYKuKYHRsBKWuvpmBt51,https://api.spotify.com/v1/tracks/4AIYKuKYHRsBKWuvpmBt51,https://api.spotify.com/v1/audio-analysis/4AIYKuKYHRsBKWuvpmBt51,270893.0,4.0
Matchbox Twenty,How Far We've Come,0gbLfFlEyVHiKzlZIb0gce,0.566,0.906,0.0,-5.092,1.0,0.0642,0.00452,0.0,0.21,0.787,83.0,audio_features,spotify:track:0gbLfFlEyVHiKzlZIb0gce,https://api.spotify.com/v1/tracks/0gbLfFlEyVHiKzlZIb0gce,https://api.spotify.com/v1/audio-analysis/0gbLfFlEyVHiKzlZIb0gce,212253.0,4.0
The Goo Goo Dolls,Here Is Gone,7p1PhtGLjq0ISncRXBHqXY,0.351,0.74,1.0,-3.432,1.0,0.0318,0.000502,0.00144,0.107,0.218,102.124,audio_features,spotify:track:7p1PhtGLjq0ISncRXBHqXY,https://api.spotify.com/v1/tracks/7p1PhtGLjq0ISncRXBHqXY,https://api.spotify.com/v1/audio-analysis/7p1PhtGLjq0ISncRXBHqXY,238333.0,4.0
Yeah Yeah Yeahs,Maps,4EwNG7uCvLEm5a6KgerCHf,0.532,0.925,7.0,-5.964,1.0,0.074,0.0013,0.306,0.508,0.171,119.776,audio_features,spotify:track:4EwNG7uCvLEm5a6KgerCHf,https://api.spotify.com/v1/tracks/4EwNG7uCvLEm5a6KgerCHf,https://api.spotify.com/v1/audio-analysis/4EwNG7uCvLEm5a6KgerCHf,219760.0,4.0
The Goo Goo Dolls,Slide,0eG5CqXwJpa5MBjYyg1lRm,0.371,0.845,8.0,-4.199,1.0,0.0399,0.00753,0.0,0.0556,0.471,112.198,audio_features,spotify:track:0eG5CqXwJpa5MBjYyg1lRm,https://api.spotify.com/v1/tracks/0eG5CqXwJpa5MBjYyg1lRm,https://api.spotify.com/v1/audio-analysis/0eG5CqXwJpa5MBjYyg1lRm,213200.0,4.0
Sugar Ray,When It's Over - David Kahne Main,5ZsPy9wHH733NlU6c4v2Hi,0.675,0.775,4.0,-5.772,1.0,0.0522,0.0387,0.0,0.383,0.933,99.945,audio_features,spotify:track:5ZsPy9wHH733NlU6c4v2Hi,https://api.spotify.com/v1/tracks/5ZsPy9wHH733NlU6c4v2Hi,https://api.spotify.com/v1/audio-analysis/5ZsPy9wHH733NlU6c4v2Hi,217853.0,4.0
Keane,Somewhere Only We Know,6uNP8aOZphmhsYlOwRhNh1,0.457,0.644,9.0,-5.317,1.0,0.0253,0.0794,1.1e-06,0.0796,0.381,172.232,audio_features,spotify:track:6uNP8aOZphmhsYlOwRhNh1,https://api.spotify.com/v1/tracks/6uNP8aOZphmhsYlOwRhNh1,https://api.spotify.com/v1/audio-analysis/6uNP8aOZphmhsYlOwRhNh1,238787.0,4.0
Alela Diane,Take Us Back,3WpvCDpHLRGvD8i43GeuwW,0.42,0.182,7.0,-11.272,1.0,0.0319,0.946,0.000444,0.108,0.35,156.451,audio_features,spotify:track:3WpvCDpHLRGvD8i43GeuwW,https://api.spotify.com/v1/tracks/3WpvCDpHLRGvD8i43GeuwW,https://api.spotify.com/v1/audio-analysis/3WpvCDpHLRGvD8i43GeuwW,285240.0,4.0
The Fray,Over My Head (Cable Car),6c8QH9FMFKj0ZgNeiyOx4v,0.591,0.699,8.0,-5.221,1.0,0.0449,0.0204,0.0,0.0614,0.733,116.029,audio_features,spotify:track:6c8QH9FMFKj0ZgNeiyOx4v,https://api.spotify.com/v1/tracks/6c8QH9FMFKj0ZgNeiyOx4v,https://api.spotify.com/v1/audio-analysis/6c8QH9FMFKj0ZgNeiyOx4v,236373.0,4.0
Linkin Park,Shadow of the Day,0OYcEfskah1egYHjYRvbg1,0.534,0.393,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0641,110.007,audio_features,spotify:track:0OYcEfskah1egYHjYRvbg1,https://api.spotify.com/v1/tracks/0OYcEfskah1egYHjYRvbg1,https://api.spotify.com/v1/audio-analysis/0OYcEfskah1egYHjYRvbg1,290360.0,4.0
Eiffel 65,Blue (Da Ba Dee) - Extended Remix,502X3BGNst24d1LUKkLh35,0.824,0.978,7.0,-9.244,0.0,0.0616,0.236,0.000718,0.393,0.78,127.997,audio_features,spotify:track:502X3BGNst24d1LUKkLh35,https://api.spotify.com/v1/tracks/502X3BGNst24d1LUKkLh35,https://api.spotify.com/v1/audio-analysis/502X3BGNst24d1LUKkLh35,286667.0,4.0
Eiffel 65,Too Much Heaven,44ZyOh9wKqMskT18d0xBa2,0.691,0.602,1.0,-12.101,1.0,0.0706,0.04,2.4e-06,0.0911,0.471,98.972,audio_features,spotify:track:44ZyOh9wKqMskT18d0xBa2,https://api.spotify.com/v1/tracks/44ZyOh9wKqMskT18d0xBa2,https://api.spotify.com/v1/audio-analysis/44ZyOh9wKqMskT18d0xBa2,319093.0,4.0
